Sender ID,Operator/Gateway,Description,State,Date
NMDSS,Default [ AXIATA ],Approved,None,2016-06-26 11:47:05
Bulksms,Default [ AXIATA ],Approved,None,2016-08-13 14:14:54
SambesSajha,Default [ AXIATA ],Approved,None,2016-08-13 14:19:16
HeroEletric,Default [ AXIATA ],Requested,Hero Eletric,2016-12-10 15:00:09
