Request By/Reseller Name,Sender ID,Description,Operator/Gateway,State,Date,Priority
Shraman Apparels[ Easy-reseller ],JuJuWears,None,Default [ AXIATA ],Approved,2015-09-10 14:26:21,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],KarnaliOVS,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Eurokids,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],DHLsamajKTM,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Dakshinkali,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],PerfectDest,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],BSoverseas,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],FrontLine,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],ManjushreeO,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],MadiraSaLpt,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],CapitalInt,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],AuroraHR,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],APoverseas,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Lifeintl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SumnimaSCC,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],FocusNepal,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SevillaEdu,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Aakarshan,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Innovative,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],CCIA,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],NeedEmp,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Tapeshwori,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Gargacharya,None,Default [ AXIATA ],Approved,2016-06-21 16:40:47,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],HiNepal,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],PeaceNepal,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],KohinoorPly,None,Default [ AXIATA ],Approved,2016-08-28 17:41:28,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],HimalayanHR,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Ayush,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],NileIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SwiftGorkha,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Diaspora,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],KCC,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Ekta,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Somang,None,Default [ AXIATA ],Approved,2016-05-29 17:31:49,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],DestinyPS,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],AERC,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],WelCare,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],ExcellentI,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],LittleStar,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Miracle,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],LoyolaHSS,None,Default [ AXIATA ],Approved,2016-06-10 12:24:11,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Klemp,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],AnupamVS,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],ECS,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],BMoverseas,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],WAHAA,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Jupiter,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],RoseEmp,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],HGI,None,Default [ AXIATA ],Approved,2016-07-28 13:31:46,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],EuroAsia,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Goodwill,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],MimosaOvs,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],LumbiniColl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Laligurans,None,Default [ AXIATA ],Approved,2016-06-21 16:38:59,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Equator,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],BSOPL,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],WorldView,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Sambriddhi,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Indoasian,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Demand,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Chandrama,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Jmaitidevi,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],MandM,None,Default [ AXIATA ],Approved,2016-11-06 17:22:28,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Jasmine,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],HideandSeek,None,Default [ AXIATA ],Approved,2016-05-29 17:30:02,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Gorkhas,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],RIA,None,Default [ AXIATA ],Approved,2016-05-12 23:37:06,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],RBOverseas,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],AshfordIntl,None,Default [ AXIATA ],Approved,2016-08-14 19:29:45,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Hilltake,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Niwida,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],RasByaSaNBA,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],RakiIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],OxfordMgmt,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],AbcPlace,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],IPS,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Horizon,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],MatesEdu,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],NewGlobal,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Premium,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],KarmaIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Genuine,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],MayEdu,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],IDBNepal,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],GolfInnov,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],ShanIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Anjulima,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],ICHM,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],KhwopaHSS,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],IndmanNep,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Mukul,None,Default [ AXIATA ],Approved,2016-07-03 19:54:18,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SimanaIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],WhiteHorse,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],InterLink,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],KEBSAcademy,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],BIZCONCEPTS,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],AlShoalat,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],VIEC,None,Default [ AXIATA ],Approved,2016-08-14 19:27:40,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SABintl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],FloridHR,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],LRIschool,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SMRNepal,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],NovaIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],ThirdEye,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Dormeuil,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Komalintl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Nagarjun,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Supreme,None,Default [ AXIATA ],Approved,2016-05-29 17:32:19,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],OzoneOvs,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],PalhiOvs,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],WOWconsult,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Fazalintl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],LuckyTravel,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],VishwasOvs,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],DreamIntl,None,Default [ AXIATA ],Approved,2016-06-10 12:26:47,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Societal,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],ApiSchool,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Sungava,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Kathmandu,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],KLCEdu,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SpeedOVS,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SafeIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Siddhi,None,Default [ AXIATA ],Approved,2016-07-28 13:32:26,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],NBSoverseas,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],GRmanpower,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],KANTIPUR,None,Default [ AXIATA ],Approved,2016-05-22 19:12:34,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],MoonLight,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],IST,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],AmardeepSS,None,Default [ AXIATA ],Approved,2016-06-21 16:39:33,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Tirupati,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],BuddhaIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SufiIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],MeridianOVS,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],NepalEdu,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],RES,None,Default [ AXIATA ],Approved,2016-06-21 16:41:14,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],StarIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Continental,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],JobsSearch,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Balkunj,None,Default [ AXIATA ],Approved,2016-11-06 17:23:19,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],AllNepalCol,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],NAMICollege,None,Default [ AXIATA ],Approved,2016-05-29 17:30:31,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Marigold,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Information,None,Default [ AXIATA ],Approved,2016-05-12 23:52:35,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],MeridianMan,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Classic,None,Default [ AXIATA ],Approved,2016-08-14 19:30:07,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],MettaIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Amcon,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],GandakiOvs,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],NimbusHR,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Brihaspati,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],GIT,None,Default [ AXIATA ],Approved,2016-05-29 17:34:20,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],ImperialOvs,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],ACMT,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],YajGulf,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],NEFEG,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SMS,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Araniko,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],RealR,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],TopJobs,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],GlobalView,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],TITANIC,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],MDoverseas,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],PalhiOvs,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Caravan,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],BestEdu,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Honesty,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Prayas,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],MatesEdu,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Shubhharati,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],FCAN,None,Default [ AXIATA ],Approved,2016-07-03 19:54:59,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SJLC,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],ISSN,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],TeacherAsso,None,Default [ AXIATA ],Approved,2016-11-06 16:44:22,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SUZUKI,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],SaraLink,None,Default [ AXIATA ],Approved,2016-05-29 17:27:36,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Sajima,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],PREMIER,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],Ocean,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],ValleyView,None,Default [ AXIATA ],Approved,2016-08-14 19:28:09,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],NepalGetway,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
Initiative Nepal Pvt. Ltd.[ Easy-reseller ],KoshiIntl,None,Default [ AXIATA ],Approved,2016-05-12 19:32:50,Regular
