balance type,amount,description,balance after update
NTC,72,[ deduced  ] Balance deduced due to Sending SMS,,2017-07-11 19:54:44
AXIATA,3,[ deduced  ] Balance deduced due to Sending SMS,,2017-07-11 19:54:44
NTC,3,[ deduced  ] Balance deduced due to Sending SMS,,2017-07-11 20:12:13
NTC,48,[ deduced  ] Balance deduced due to Sending SMS,,2017-07-11 20:29:10
AXIATA,2,[ deduced  ] Balance deduced due to Sending SMS,,2017-07-11 20:29:10
