balance type,amount,description,balance after update
AXIATA,160,[ deduced  ] Balance deduced due to Sending SMS,,2017-04-04 11:19:30
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-04-04 11:22:53
AXIATA,159,[ deduced  ] Balance deduced due to Sending SMS,,2017-04-04 11:22:53
AXIATA,159,[ deduced  ] Balance deduced due to Sending SMS,,2017-04-04 13:09:37
AXIATA,160,[ deduced  ] Balance deduced due to Sending SMS,,2017-04-04 15:06:31
