Sender ID,Operator/Gateway,Description,State,Date
KARUNA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Katarcampus,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KathPABSON,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KavreJCI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Kavya,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KAYAKAIRAN,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KBintl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
kctscollege,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KEF,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
keshab,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KESHAV,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KHAGOL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KhagolITR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KHMC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KHRM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Khwopa,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KIC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
kimono,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KINS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KITCOLLEGE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KMC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
kmc,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KMCBAGBAZAR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KMCHospital,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KoreanBhasa,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KoshiIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
kripa,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KrishnaGD,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KSAmanpower,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KSL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KTMPABSAN,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KUHS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KuhsAlevel,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KuhsKids,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KuhsPrimary,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KuhsSec,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KumarSubedi,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KUMUD,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KVCCollege,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
KVCSchool,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LAJF,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LALIGURAS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LalitaRaj,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Landmark,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LaxmiMotor,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
layeku,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LBCHS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LCBageswori,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LCChitrawan,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LCKC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LCKGongabu,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LCkhanikhla,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LCMIDNEPAL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LCPEACE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LcSamriddhi,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LibertyHR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LifeCoach,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LimcoOvrs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Limitless,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LionBhugol,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LIONBIJU,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LIONRUDRA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LIONS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Lions325B,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LIONS325B1,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LIONS325B2,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LionShambhu,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LNKhanal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LoyalSaccos,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LOYALTY,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LTV,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LuckyHR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LumbiniExpo,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LunaHR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
LyceumPA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MacDecor,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MadanKhanal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MadhuLohani,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MadhusudanS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MadinaIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Maitreya,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Maitri,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ManakMedia,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ManepalCamp,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ManoharaRst,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ManpowrLink,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MANTRA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MargDarshan,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MarshalEmp,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MARUTI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Mashareq,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MasterJob,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MaterID,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MatruEdu,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MBKoverseas,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MCCBharat,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MCCHITWAN,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MDSACCOS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MechikaliT,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Metersbonwe,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MIG,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MIL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MILESTONE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MILLSBERRY,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MissMangol,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MitaIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MITS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MMC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MMP,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MMTC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MnpwrDemand,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MobhiraHR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MobhiraOvrs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ModernBHSS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MohanGurung,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MOLIHSS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MOTHERLAND,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
msg,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MSSchool,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MTMEBS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MTV,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MukutDhakal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MusicSaccos,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MUSIKOT,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
MyRetail,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NabilOvers,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NAFEA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NAGARIK,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NagarjunVa,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NAGARPALIKA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Namaskar,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Namaste,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NAME,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NAMOBUDDHA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NAMSColleg,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NAMUNA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NanoClean,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NAPKTM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Narayan,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Narayankande,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NASACOLLEGE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NAVODAYA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NawaKavreli,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NawaliSave,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Nawaratna,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NayanSaccos,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NCA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NCC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NCChitwanPD,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NCCS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NCDA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NCM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NCRS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NDFEEF,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NEC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NEELKAMAL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NEFSCUN,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NEMOO,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NEOEDUWORLD,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NepalBani,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NEPALHOSTE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NEPAsahkari,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NEPHSS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NETRAHARI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NewCreation,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NewDemand,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NEWTON,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NEXUS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NFEMS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NHPF,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NIBC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
nibc,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Nightingale,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NileOverses,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NIMAS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NimasTours,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NiranjanK,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NIRKUMAR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Nirvana,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NIST,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NIST,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NITC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Niwida,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NJC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NJSEWA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NKALAMANDIR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NLIC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NMHSS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NNCA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NNHSS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
nobalmedical,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NOM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NORGIMA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NPA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NPAgency,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Nscreation,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NTHBCA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NURSINGPLUS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NVAErahiti,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
NVEG,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
nzef,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OASIS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OceanManpwr,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OmNabaDeep,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OnTrackEdu,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OpalCollege,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OrbitalEdu,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
orbitedu,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OrchidHome,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Orient,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ORION,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OrionOvsITR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Oshodhara,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OshoManpwr,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OshoTapoban,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OshoVatika,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
oshoVyash,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
otel,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OutFit,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OvrsLimco,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OXBRIDGE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Oxford,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OxfordBtl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
OxfordIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PABSON,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Pabsonbkt,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PABSONCC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PabsonChit,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PABSONKaski,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PABSONNP,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PABSONSNSRI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PajuIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PARADISE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ParadiseInt,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PARAGON,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ParasBista,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PassionCCTV,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PATHIBHARA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
pathshala,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PBS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PCM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PeaceZone,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PearlHR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Pentagon,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PERFECT,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PeterEnglan,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PFFEAN,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PHOENIX,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PigeonIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PIS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Pkrsaving,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Pksmanch,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
plc,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PLO,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PMS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PPM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PPMC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Pradip,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PRADUMNA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PragatiSch,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Prakash00,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PranicHeal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PRASHANT,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PRATIBHA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PreciseINTL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PRESIDENT,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PressUnion,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PRIME,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PrimeFM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PRINCIPAL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PRITIMA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PRIYASH,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PROGERSSIVE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ProtchNepal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PthvaraOVrs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PublcHealth,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PUSHPARAJJO,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Puspa,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PuspaItahri,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
puspaithar,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
PV,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
QandU,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Radiant,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RADIANTovs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RADIOAROAN,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RADIOARPAN,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Radiojnk,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Radium,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RaiSchool,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RAJARAMREGM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RAJENDRA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RajOffset,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RajOverseas,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RajuRai,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Ramax,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RamechapSK,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RameshUSA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RAPIDINTL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RapidTrade,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
rapti,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RBRecruit,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RBRecuit,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RCCButwal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RCCI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RCCITEAM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RCI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RCIButwal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RCKTMNorth,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RedCrossDMK,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RedMugCafe,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Reliance,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
resonance,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ReviveNepal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RGHIMIRE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
rkromas,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RNMC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RoopakJoshi,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ROSEBUD,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RPBhatta,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RSCOLLEGE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RSSCHOOL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RTC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
RTICentre,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SachyamHR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SadhanaIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SafeLand,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Sagarmatha,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
sagarmatha,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SagunHome,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SaharaNepal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SahasHydro,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SAHASRA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Sahayatra,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Sahayatri,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SajiloJob,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SamajUtthan,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SamarpanSMJ,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SampadaOvs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SAMYOGovs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
san123,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
sanjeev,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Sarathi,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Sayapatri,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SBD,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
sc1,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SchEMS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SeaAcademy,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SeaLinkOvrs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SeaPublic,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SebakTrade,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
sechan,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SECRETARY,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SGCOLLEGE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SGMEDIA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ShalimarJw,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Shalmani,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Shambhu,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHANGRILA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ShankarDMK,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHANKARGIRI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHARADA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
shardait,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHARDAIT,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
shardasms,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SharonServ,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHEBcollege,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHEBschool,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Shekhar,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SherIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SherpaOvs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ShikharIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ShineIT,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHINHWA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHIVAM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHRAMJYOTI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Shreedhar,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ShreeyamEdu,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHRIJANA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
